price,area,Bedrooms,Bathrooms,Balcony,neworold,parking,Furnished_status,Lift,type_of_building,Price_sqft,
3200000,800,2,2,,Resale,,Semi-Furnished,,Flat,4000,
6000000,900,2,2,,Resale,1,Semi-Furnished,,Individual House,6666.66666666667,
3400000,950,3,2,,Resale,,Furnished,,Flat,3578.94736842105,
4800000,1125,2,2,,Resale,,,,Flat,4266.66666666667,
3200000,900,2,2,1,Resale,1,Semi-Furnished,0,Flat,3555.55555555556,
8700000,2000,3,3,3,Resale,,,,Flat,4350,
3400000,700,2,2,,Resale,,Furnished,,Flat,4857.14285714286,
3400000,935,2,2,,Resale,,,,Flat,3636.36363636364,
36000000,4520,4,5,3,Resale,,Furnished,,Flat,7964.6017699115,
4400000,1185,2,2,,Resale,1,,,Individual House,3713.08016877637,
4200000,1070,3,2,,Resale,1,Semi-Furnished,,Individual House,3925.23364485981,
3100000,850,2,2,1,Resale,2,Semi-Furnished,,Flat,3647.05882352941,
12000000,1600,3,2,2,Resale,,,,Individual House,7500,
3900000,1100,2,2,3,Resale,1,,2,Individual House,3545.45454545454,
4000000,900,3,2,,Resale,,Semi-Furnished,,Flat,4444.44444444444,
4100000,990,2,2,,Resale,,Unfurnished,,Flat,4141.41414141414,
4500000,1095,2,2,,Resale,,Semi-Furnished,,Flat,4109.58904109589,
3500000,1075,3,2,,Resale,,Unfurnished,,Flat,3255.81395348837,
7500000,1000,3,2,1,Resale,1,Semi-Furnished,,Flat,7500,
6000000,1744,3,3,4,Resale,,,,Individual House,3440.36697247706,
9500000,1825,4,3,,Resale,,,,Flat,5205.4794520548,
3950000,1120,2,3,3,Resale,1,,,Flat,3526.78571428571,
7800000,1740,3,3,,Resale,,Unfurnished,,Individual House,4482.75862068966,
2900000,840,2,2,2,Resale,1,Semi-Furnished,,Individual House,3452.38095238095,
17800000,2300,4,2,2,Resale,2,Semi-Furnished,0,Flat,7739.13043478261,
8500000,2337,4,3,,Resale,2,Unfurnished,,Flat,3637.14163457424,
3200000,940,2,2,2,Resale,,,,Flat,3404.25531914894,
4450000,1175,3,2,3,Resale,,Semi-Furnished,,Flat,3787.23404255319,
8700000,1100,2,2,2,Resale,1,Semi-Furnished,,Flat,7909.09090909091,
5500000,960,2,2,,Resale,,Furnished,,Flat,5729.16666666667,
11400000,1995,3,4,,Resale,1,,,Flat,5714.28571428571,
9000000,1800,3,3,,Resale,,,,Individual House,5000,
4000000,975,2,2,,Resale,,,,Flat,4102.5641025641,
6000000,1000,2,2,,Resale,,Semi-Furnished,,Flat,6000,
8800000,1765,3,3,3,Resale,,,2,Flat,4985.83569405099,
4000000,850,2,2,,Resale,4,,,Flat,4705.88235294118,
4500000,747,2,2,1,Resale,,,,Flat,6024.09638554217,
4000000,1066,3,2,,Resale,,Semi-Furnished,,Individual House,3752.34521575985,
3520000,770,2,2,,Resale,,Semi-Furnished,,Flat,4571.42857142857,
4800000,1494,3,2,,Resale,,Unfurnished,,Flat,3212.85140562249,
5000000,1000,2,2,1,Resale,,Semi-Furnished,,Flat,5000,
5530000,1045,2,2,,Resale,,,,Flat,5291.86602870813,
2400000,850,2,2,,Resale,,Semi-Furnished,,Flat,2823.52941176471,
4250000,1100,2,2,1,Resale,,Semi-Furnished,,Flat,3863.63636363636,
15000000,1780,3,3,3,Resale,1,Furnished,,Individual House,8426.96629213483,
15000000,2400,4,5,,Resale,,Semi-Furnished,,Flat,6250,
8000000,1760,3,3,,Resale,,,,Flat,4545.45454545455,
3000000,965,2,2,3,Resale,1,Furnished,2,Flat,3108.80829015544,
5500000,1205,2,2,3,Resale,,,,Flat,4564.3153526971,
10000000,1800,3,3,3,Resale,,,,Flat,5555.55555555556,
5100000,1045,2,2,3,Resale,,,,Flat,4880.38277511962,
4900000,875,2,2,1,Resale,,,,Flat,5600,
14000000,1350,3,2,1,New Property,,Semi-Furnished,,Flat,10370.3703703704,
7200000,1635,3,2,,Resale,,Semi-Furnished,,Flat,4403.66972477064,
4700000,970,2,2,,Resale,,Semi-Furnished,,Flat,4845.36082474227,
7500000,1250,3,2,,Resale,,Semi-Furnished,,Flat,6000,
6800000,1155,2,2,,Resale,1,Semi-Furnished,2,Flat,5887.44588744589,
9900000,2036,3,3,,Resale,,Unfurnished,,Flat,4862.47544204322,
9000000,1500,3,3,3,Resale,1,,1,Flat,6000,
4800000,1000,2,2,2,Resale,1,,0,Individual House,4800,
5000000,1370,2,2,3,Resale,1,Unfurnished,2,Flat,3649.63503649635,
6000000,1525,3,2,4,Resale,,,,Flat,3934.4262295082,
12000000,1000,6,4,3,Resale,,Unfurnished,,Flat,12000,
4100000,855,2,2,,Resale,,Furnished,,Flat,4795.3216374269,
8000000,1652,3,4,,Resale,,Semi-Furnished,,Individual House,4842.61501210654,
7500000,1678,3,3,4,Resale,1,,2,Flat,4469.60667461263,
3400000,900,2,2,2,Resale,16,Semi-Furnished,2,Flat,3777.77777777778,
11200000,1873,3,3,4,Resale,,,,Flat,5979.71169247197,
10000000,1970,3,3,4,Resale,,,,Flat,5076.1421319797,
7250000,1295,2,2,4,Resale,624,,,Individual House,5598.4555984556,
8000000,900,2,2,1,Resale,,,,Flat,8888.88888888889,
12000000,1650,3,2,,Resale,,Semi-Furnished,,Flat,7272.72727272727,
6500000,1235,2,2,,Resale,,,,Flat,5263.15789473684,
3500000,1000,2,2,2,Resale,,Unfurnished,,Flat,3500,
15000000,540,4,4,4,Resale,2,Unfurnished,,Individual House,27777.7777777778,
5000000,1600,3,2,3,Resale,,,,Flat,3125,
4200000,1045,3,3,3,New Property,,,,Flat,4019.13875598086,
3300000,950,2,2,2,Resale,,,,Flat,3473.68421052632,
4200000,800,2,2,2,Resale,,,,Flat,5250,
17500000,1800,3,3,,Resale,,Semi-Furnished,,Flat,9722.22222222223,
3500000,850,2,2,1,Resale,1,,1,Flat,4117.64705882353,
9000000,1550,3,2,4,Resale,,,,Flat,5806.45161290323,
3600000,1027,3,2,2,Resale,,Unfurnished,,Flat,3505.35540408958,
3000000,760,2,2,2,Resale,1,,2,Flat,3947.36842105263,
6500000,900,3,2,2,Resale,,Semi-Furnished,0,Flat,7222.22222222222,
9000000,1446,2,2,4,Resale,2,,3,Individual House,6224.06639004149,
7000000,560,2,2,,Resale,,Furnished,,Flat,12500,
9900000,1885,3,3,,Resale,,,,Individual House,5251.98938992042,
8000000,1270,3,2,,Resale,,,,Flat,6299.2125984252,
4600000,1100,2,2,2,Resale,1,Semi-Furnished,2,Flat,4181.81818181818,
4500000,1000,2,2,,Resale,1,Semi-Furnished,,Flat,4500,
11000000,1800,4,3,3,Resale,,,,Flat,6111.11111111111,
6500000,1400,3,2,1,New Property,,Semi-Furnished,,Flat,4642.85714285714,
4300000,1200,2,2,,Resale,,Semi-Furnished,,Flat,3583.33333333333,
3500000,550,2,2,1,Resale,,Semi-Furnished,,Flat,6363.63636363636,
4500000,700,2,2,,Resale,,Unfurnished,,Flat,6428.57142857143,
17000000,1900,3,3,2,Resale,,Unfurnished,,Flat,8947.36842105263,
7500000,1200,2,2,,Resale,1,Semi-Furnished,,Flat,6250,
9300000,1850,3,3,3,Resale,2,,2,Flat,5027.02702702703,
6000000,1100,3,2,1,Resale,,Semi-Furnished,,Individual House,5454.54545454546,
4200000,1260,2,2,3,Resale,,Unfurnished,,Flat,3333.33333333333,
5000000,1085,2,2,,Resale,,Semi-Furnished,,Flat,4608.29493087558,
6500000,900,2,2,,Resale,,Furnished,,Flat,7222.22222222222,
7700000,1720,3,3,,Resale,,,,Flat,4476.74418604651,
4740000,1120,2,2,1,Resale,,,,Flat,4232.14285714286,
4200000,1000,2,2,,Resale,1,Semi-Furnished,,Flat,4200,
6500000,998,2,2,2,Resale,,Furnished,,Individual House,6513.02605210421,
6000000,1742,3,5,4,Resale,1,Unfurnished,,Flat,3444.3168771527,
5300000,1205,2,2,,Resale,,,,Flat,4398.34024896266,
33000000,4808,4,5,5,Resale,2,,2,Flat,6863.56073211315,
2900000,920,2,2,3,Resale,,Semi-Furnished,,Flat,3152.17391304348,
4500000,1400,3,3,,Resale,,Unfurnished,,Individual House,3214.28571428571,
5800000,1000,3,2,2,Resale,,,,Flat,5800,
8900000,1100,2,2,1,Resale,1,Furnished,,Flat,8090.90909090909,
5600000,1380,3,2,4,Resale,,Unfurnished,,Flat,4057.97101449275,
7000000,1550,3,3,,Resale,,Unfurnished,,Flat,4516.12903225806,
13500000,1900,3,3,,Resale,,Semi-Furnished,,Flat,7105.26315789474,
3500000,1000,2,2,,Resale,2,,,Individual House,3500,
4200000,1150,2,2,,Resale,,,,Individual House,3652.17391304348,
6240000,1260,2,2,2,Resale,,Unfurnished,,Flat,4952.38095238095,
5250000,1065,2,2,3,Resale,,,,Flat,4929.57746478873,
4200000,1225,3,2,3,Resale,1,,3,Flat,3428.57142857143,
10500000,1720,3,3,3,Resale,1,Unfurnished,,Flat,6104.6511627907,
3800000,830,2,2,1,New Property,1,,2,Flat,4578.31325301205,
6000000,1700,3,2,4,Resale,1,,3,Flat,3529.41176470588,
9000000,2285,3,3,6,Resale,,Unfurnished,,Flat,3938.73085339168,
6500000,1690,3,2,,Resale,,Unfurnished,,Flat,3846.15384615385,
5500000,1670,3,3,,Resale,,Unfurnished,,Flat,3293.41317365269,
6000000,1155,2,2,4,Resale,,,,Flat,5194.8051948052,
9500000,1932,4,4,2,Resale,1,,,Individual House,4917.18426501035,
3000000,925,2,2,2,Resale,,Unfurnished,,Individual House,3243.24324324324,
3500000,1040,2,2,2,Resale,,,,Flat,3365.38461538462,
9000000,900,4,2,3,Resale,,,,Flat,10000,
8600000,1500,3,2,2,Resale,,Semi-Furnished,,Flat,5733.33333333333,
7000000,1700,3,3,3,Resale,1,Unfurnished,,Flat,4117.64705882353,
5000000,900,2,2,2,New Property,,Unfurnished,,Flat,5555.55555555556,
3600000,1200,3,2,,Resale,,Semi-Furnished,,Flat,3000,
7700000,1521,3,3,4,Resale,,,,Flat,5062.45890861275,
9000000,1295,3,2,4,New Property,,,,Individual House,6949.80694980695,
9900000,1800,3,3,3,Resale,,Unfurnished,,Flat,5500,
3500000,995,2,2,2,Resale,1,Furnished,,Flat,3517.58793969849,
3130000,1115,2,2,3,Resale,,,,Flat,2807.17488789238,
3900000,1100,3,3,3,Resale,,,,Flat,3545.45454545454,
4000000,990,2,2,2,Resale,,,,Flat,4040.40404040404,
11500000,1830,3,3,5,Resale,1,Semi-Furnished,,Flat,6284.15300546448,
7500000,1500,4,4,1,Resale,1,Furnished,,Flat,5000,
3000000,1025,2,2,3,Resale,,,,Flat,2926.82926829268,
2750000,850,2,2,2,Resale,1,Furnished,,Flat,3235.29411764706,
7000000,1525,4,3,,Resale,,,,Flat,4590.16393442623,
7500000,1890,3,3,,Resale,,,,Flat,3968.25396825397,
5000000,1300,3,2,1,Resale,,Unfurnished,,Flat,3846.15384615385,
5000000,1000,3,2,2,Resale,1,,,Flat,5000,
4500000,1020,2,2,,Resale,,Semi-Furnished,,Individual House,4411.76470588235,
9500000,1300,2,2,2,New Property,,,,Flat,7307.69230769231,
6600000,900,4,3,1,Resale,,Unfurnished,,Flat,7333.33333333333,
7000000,900,2,2,,Resale,2,Unfurnished,,Flat,7777.77777777778,
3400000,1270,2,2,2,Resale,1,Semi-Furnished,,Flat,2677.16535433071,
4000000,1040,2,2,,Resale,1,,,Flat,3846.15384615385,
7000000,1390,3,2,3,Resale,,,,Flat,5035.97122302158,
7070000,1100,3,2,,Resale,,Furnished,,Flat,6427.27272727273,
27500000,2000,3,3,3,Resale,,Furnished,,Flat,13750,
2900000,600,2,2,1,Resale,1,Semi-Furnished,,Individual House,4833.33333333333,
5500000,950,2,2,,Resale,,Furnished,,Flat,5789.47368421053,
3500000,604,2,2,2,Resale,,,,Flat,5794.70198675497,
5500000,1165,2,2,,Resale,,Furnished,,Flat,4721.03004291846,
6500000,1742,3,4,3,Resale,1,Semi-Furnished,,Flat,3731.34328358209,
7800000,1670,3,3,5,Resale,,,,Individual House,4670.65868263473,
3100000,1054,2,2,2,Resale,87,,0,Flat,2941.17647058823,
2600000,680,2,2,,Resale,,Semi-Furnished,,Individual House,3823.52941176471,
9900000,1883,4,3,2,Resale,,,,Individual House,5257.56771109931,
4500000,1097,3,2,,Resale,,Furnished,,Flat,4102.096627165,
6500000,720,2,2,,Resale,,Unfurnished,,Individual House,9027.77777777778,
6500000,1250,3,3,,Resale,2,,,Flat,5200,
7200000,1725,3,3,3,Resale,,,,Individual House,4173.91304347826,
3500000,850,2,2,,Resale,,Semi-Furnished,,Individual House,4117.64705882353,
6000000,1300,2,2,,Resale,,Unfurnished,,Individual House,4615.38461538462,
3000000,990,2,2,,Resale,,Semi-Furnished,,Flat,3030.30303030303,
8400000,1700,2,2,,Resale,,Semi-Furnished,,Flat,4941.17647058824,
5000000,1425,2,2,4,Resale,,,,Flat,3508.77192982456,
3200000,700,2,2,1,Resale,,Semi-Furnished,,Flat,4571.42857142857,
4800000,1550,3,3,3,Resale,,,,Flat,3096.77419354839,
8040000,1760,3,3,3,Resale,,,,Individual House,4568.18181818182,
10000000,1700,3,4,,Resale,,Unfurnished,,Flat,5882.35294117647,
6500000,1300,3,2,2,Resale,,Unfurnished,,Individual House,5000,
3600000,1000,2,2,2,Resale,1,Semi-Furnished,,Flat,3600,
2700000,990,2,2,3,Resale,1,,2,Flat,2727.27272727273,
3100000,1000,2,2,,Resale,,Semi-Furnished,,Flat,3100,
8200000,1625,3,3,,Resale,,Unfurnished,,Flat,5046.15384615385,
8100000,2100,4,4,3,Resale,2,,,Flat,3857.14285714286,
3500000,995,2,2,3,New Property,,,,Flat,3517.58793969849,
6000000,900,3,2,,Resale,2,Semi-Furnished,,Flat,6666.66666666667,
8400000,2250,4,3,2,Resale,8,Semi-Furnished,,Flat,3733.33333333333,
3430000,770,2,2,1,Resale,1,,,Flat,4454.54545454545,
2700000,955,2,2,,Resale,,,,Individual House,2827.22513089005,
5600000,1230,3,2,2,Resale,1,Furnished,0,Flat,4552.84552845528,
4000000,750,2,2,1,Resale,,Semi-Furnished,,Flat,5333.33333333333,
2700000,1000,2,2,2,Resale,,Unfurnished,,Flat,2700,
3500000,1050,2,2,1,Resale,,Semi-Furnished,,Flat,3333.33333333333,
7500000,1100,2,2,3,Resale,,,,Flat,6818.18181818182,
8500000,1700,3,4,,Resale,,Furnished,,Flat,5000,
2800000,603,2,2,,Resale,1,,,Flat,4643.44941956882,
3200000,1100,2,2,3,Resale,,,,Flat,2909.09090909091,
5200000,1035,2,2,4,Resale,1,Semi-Furnished,,Flat,5024.15458937198,
3550000,1252,2,3,3,Resale,1,,2,Flat,2835.46325878594,
4000000,1200,3,2,2,Resale,1,Semi-Furnished,,Flat,3333.33333333333,
18000000,2200,4,4,,Resale,3,,2,Flat,8181.81818181818,
22500000,2600,4,4,,Resale,,Semi-Furnished,,Flat,8653.84615384616,
3500000,955,2,2,3,Resale,,,,Flat,3664.92146596859,
6500000,1246,2,2,,Resale,,,,Flat,5216.69341894061,
7800000,900,2,2,1,Resale,2,Furnished,,Flat,8666.66666666667,
3600000,906,3,2,,Resale,1,,2,Individual House,3973.50993377483,
5500000,1640,3,3,4,Resale,1,Unfurnished,,Flat,3353.65853658537,
6000000,1110,2,2,3,Resale,91,,2,Flat,5405.40540540541,
5000000,1495,3,3,2,Resale,1,Semi-Furnished,2,Flat,3344.48160535117,
6900000,900,2,2,1,Resale,1,Semi-Furnished,,Flat,7666.66666666667,
8000000,702,6,3,2,Resale,,Unfurnished,,Individual House,11396.0113960114,
2450000,840,2,2,2,Resale,1,Semi-Furnished,,Flat,2916.66666666667,
6500000,1400,3,2,1,Resale,,Unfurnished,,Flat,4642.85714285714,
4100000,1125,3,2,1,Resale,,,,Flat,3644.44444444444,
5000000,1037,2,2,,Resale,,,,Flat,4821.60077145612,
4200000,720,2,2,,Resale,1,Semi-Furnished,,Individual House,5833.33333333333,
9000000,1851,3,4,4,Resale,1,Furnished,,Flat,4862.23662884927,
7000000,1100,3,2,3,Resale,,Semi-Furnished,,Individual House,6363.63636363636,
4800000,1000,3,2,,Resale,,Unfurnished,,Individual House,4800,
5500000,900,3,2,,Resale,1,Furnished,,Flat,6111.11111111111,
4000000,810,2,2,2,Resale,1,Furnished,,Flat,4938.27160493827,
4300000,1405,3,2,,Resale,,Semi-Furnished,,Flat,3060.49822064057,
6200000,900,2,2,,Resale,2,Furnished,,Flat,6888.88888888889,
3900000,1365,3,3,2,Resale,,,,Flat,2857.14285714286,
2900000,650,2,2,1,Resale,,Unfurnished,,Individual House,4461.53846153846,
6000000,1680,3,3,3,Resale,,,,Flat,3571.42857142857,
4000000,1100,2,2,2,Resale,,Unfurnished,,Flat,3636.36363636364,
7500000,1800,4,3,,New Property,1,,0,Flat,4166.66666666667,
3600000,700,3,2,1,Resale,1,Semi-Furnished,0,Flat,5142.85714285714,
4900000,1075,2,2,2,Resale,1,,3,Flat,4558.13953488372,
3600000,650,2,2,,Resale,,Unfurnished,,Flat,5538.46153846154,
8500000,1830,3,4,1,Resale,,Furnished,,Flat,4644.8087431694,
12000000,1800,3,3,2,Resale,,Furnished,,Flat,6666.66666666667,
5100000,1325,3,2,,Resale,1,,,Individual House,3849.05660377358,
6000000,1205,2,2,,Resale,,Unfurnished,,Flat,4979.2531120332,
6200000,1400,2,2,2,Resale,,,,Individual House,4428.57142857143,
2500000,800,2,2,,Resale,,Semi-Furnished,,Flat,3125,
4600000,990,2,2,3,Resale,1,,2,Flat,4646.46464646465,
4600000,1740,3,3,,Resale,,Semi-Furnished,,Flat,2643.67816091954,
5450000,1295,3,2,3,Resale,1,,,Individual House,4208.49420849421,
8500000,2232,3,3,2,Resale,,Furnished,,Flat,3808.24372759857,
6500000,1200,3,3,,Resale,,,,Flat,5416.66666666667,
6000000,1080,3,2,1,Resale,,Unfurnished,,Flat,5555.55555555556,
3900000,850,2,2,,Resale,,Semi-Furnished,,Flat,4588.23529411765,
6000000,1360,3,2,1,Resale,12,Unfurnished,0,Individual House,4411.76470588235,
9100000,1839,3,3,4,Resale,1,Semi-Furnished,2,Flat,4948.34148994019,
2700000,550,2,2,,Resale,,Furnished,,Flat,4909.09090909091,
2000000,780,2,2,2,Resale,,Semi-Furnished,0,Flat,2564.10256410256,
11000000,1195,3,2,3,Resale,1,Semi-Furnished,,Flat,9205.02092050209,
3500000,1020,2,2,3,Resale,,Semi-Furnished,,Flat,3431.37254901961,
5080000,1015,2,2,2,Resale,1,Semi-Furnished,,Flat,5004.92610837438,
2660000,840,2,2,2,Resale,1,Semi-Furnished,,Flat,3166.66666666667,
2400000,840,2,2,1,Resale,2,Semi-Furnished,,Flat,2857.14285714286,
6500000,1080,2,2,,Resale,,,,Flat,6018.51851851852,
6000000,1580,3,2,,Resale,,Semi-Furnished,,Flat,3797.46835443038,
3900000,1106,2,2,3,Resale,,,,Flat,3526.22061482821,
6990000,1361,2,2,,Resale,,Unfurnished,,Flat,5135.92946362969,
5000000,1380,3,2,2,Resale,101,Semi-Furnished,2,Individual House,3623.1884057971,
10000000,1180,2,2,2,Resale,1,,2,Flat,8474.57627118644,
4120000,1295,3,2,,Resale,,,,Flat,3181.46718146718,
14000000,1800,3,3,,Resale,2,Unfurnished,,Individual House,7777.77777777778,
5500000,1200,3,2,,Resale,,Semi-Furnished,,Flat,4583.33333333333,
5500000,1100,3,2,,Resale,,Semi-Furnished,,Flat,5000,
13000000,1999,4,4,1,Resale,,Unfurnished,,Flat,6503.25162581291,
2500000,750,2,2,,Resale,1,Semi-Furnished,,Flat,3333.33333333333,
1900000,760,2,2,,Resale,1,,0,Flat,2500,
5000000,1304,3,2,,Resale,,Semi-Furnished,,Flat,3834.35582822086,
5700000,1260,2,2,4,Resale,1,,,Flat,4523.80952380952,
2800000,900,2,2,,Resale,,Semi-Furnished,,Flat,3111.11111111111,
2800000,700,2,2,,Resale,1,Semi-Furnished,,Flat,4000,
5600000,1405,3,2,2,Resale,1,,,Flat,3985.76512455516,
7300000,1325,3,2,3,Resale,,,,Individual House,5509.43396226415,
4180000,1195,3,2,,Resale,,Unfurnished,,Flat,3497.90794979079,
5200000,1100,2,2,,Resale,,Unfurnished,,Flat,4727.27272727273,
6300000,1340,3,2,1,Resale,,Unfurnished,,Flat,4701.49253731343,
6600000,1660,3,3,3,Resale,2,Semi-Furnished,2,Flat,3975.90361445783,
2500000,700,2,2,,Resale,,Unfurnished,,Flat,3571.42857142857,
2800000,980,2,2,1,New Property,,Unfurnished,,Individual House,2857.14285714286,
9200000,950,2,2,1,Resale,,Unfurnished,,Individual House,9684.21052631579,
4800000,1255,3,2,3,Resale,,,,Flat,3824.70119521912,
9500000,1725,3,3,,Resale,1,,,Flat,5507.24637681159,
8900000,1216,3,2,1,Resale,,,,Flat,7319.07894736842,
3000000,800,2,2,1,Resale,1,Semi-Furnished,,Flat,3750,
13100000,1400,3,2,,Resale,,,,Individual House,9357.14285714286,
9500000,1680,3,2,3,Resale,1,,2,Flat,5654.7619047619,
3200000,788,2,2,2,Resale,265,,3,Flat,4060.91370558376,
3000000,920,2,2,2,Resale,,,,Flat,3260.86956521739,
3300000,670,2,2,1,Resale,,Semi-Furnished,,Flat,4925.37313432836,
4500000,700,2,2,1,Resale,,Unfurnished,,Flat,6428.57142857143,
4500000,900,2,2,1,Resale,,Unfurnished,,Flat,5000,
4600000,1179,3,2,4,Resale,1,Semi-Furnished,2,Flat,3901.61153519932,
3800000,1050,2,2,,Resale,,Unfurnished,,Flat,3619.04761904762,
3500000,995,3,2,1,Resale,,Unfurnished,,Flat,3517.58793969849,
4000000,1000,2,2,,Resale,,Furnished,,Individual House,4000,
2600000,550,2,2,1,Resale,,Unfurnished,,Flat,4727.27272727273,
3800000,1196,2,2,,Resale,,Unfurnished,,Flat,3177.25752508361,
2800000,729,2,2,3,New Property,,,,Flat,3840.87791495199,
9000000,1770,3,3,2,Resale,2,,2,Flat,5084.74576271187,
4990000,900,3,2,2,Resale,1,Semi-Furnished,,Individual House,5544.44444444444,
5000000,1085,3,2,,Resale,,Semi-Furnished,,Flat,4608.29493087558,
8500000,1650,3,3,4,Resale,,,,Individual House,5151.51515151515,
7700000,1688,3,3,5,Resale,1,,2,Flat,4561.61137440758,
2800000,985,2,2,,Resale,,,,Individual House,2842.63959390863,
5500000,1330,3,3,2,Resale,1,,4,Flat,4135.33834586466,
3200000,895,2,2,2,Resale,,Furnished,,Flat,3575.41899441341,
5500000,1250,2,2,3,Resale,,,,Flat,4400,
4000000,700,2,2,1,Resale,2,Semi-Furnished,,Flat,5714.28571428571,
9000000,1875,3,3,,Resale,,,,Flat,4800,
8000000,1350,2,2,2,Resale,,Unfurnished,,Flat,5925.92592592593,
4000000,1200,3,2,3,Resale,2,,,Flat,3333.33333333333,
3000000,840,2,2,,Resale,,,,Flat,3571.42857142857,
2200000,600,2,2,2,Resale,,Unfurnished,,Flat,3666.66666666667,
5500000,1510,3,2,4,Resale,,,,Flat,3642.38410596026,
9500000,1560,2,2,,Resale,,Semi-Furnished,,Flat,6089.74358974359,
10000000,1650,3,2,,Resale,,,,Individual House,6060.60606060606,
3700000,995,2,2,,Resale,,,,Individual House,3718.59296482412,
5000000,800,3,2,,Resale,,Furnished,,Flat,6250,
3500000,1290,3,2,,Resale,,Unfurnished,,Individual House,2713.17829457364,
7000000,1900,3,3,,Resale,,,,Flat,3684.21052631579,
5500000,1190,2,2,,Resale,,,,Flat,4621.8487394958,
6000000,1250,2,2,2,New Property,2,,2,Individual House,4800,
8500000,1990,4,4,,Resale,,,,Individual House,4271.3567839196,
2900000,985,2,2,,Resale,,Semi-Furnished,,Flat,2944.16243654822,
5500000,1082,2,2,3,Resale,,,2,Flat,5083.17929759704,
3000000,840,2,2,2,Resale,,,,Flat,3571.42857142857,
3000000,750,2,2,1,Resale,2,Furnished,,Flat,4000,
6000000,1235,2,2,,Resale,,Semi-Furnished,,Flat,4858.2995951417,
3530000,1080,2,2,,Resale,,,,Flat,3268.51851851852,
6490000,1442,3,2,4,Resale,,Unfurnished,,Flat,4500.69348127601,
11000000,2385,4,4,3,Resale,,,,Flat,4612.15932914046,
5100000,1075,2,2,2,Resale,1,,,Flat,4744.18604651163,
5800000,1425,3,2,,Resale,,Unfurnished,,Flat,4070.17543859649,
6700000,1565,3,3,2,Resale,,,,Individual House,4281.15015974441,
6000000,1000,2,2,1,Resale,1,Semi-Furnished,,Flat,6000,
4900000,1205,2,2,3,Resale,,,,Flat,4066.39004149378,
8500000,1803,3,3,,Resale,,Unfurnished,,Flat,4714.36494731004,
6250000,1475,3,2,3,Resale,,Unfurnished,,Flat,4237.28813559322,
6200000,1128,2,2,4,New Property,2,,,Flat,5496.45390070922,
4500000,900,2,2,2,Resale,,Semi-Furnished,,Flat,5000,
3300000,925,2,2,3,New Property,,,,Flat,3567.56756756757,
4500000,1110,2,2,1,Resale,,Unfurnished,,Individual House,4054.05405405405,
16700000,2213,3,3,3,New Property,2,Semi-Furnished,2,Flat,7546.31721644826,
8830000,1700,3,3,,Resale,,,,Flat,5194.11764705882,
10200000,1870,3,3,3,New Property,1,Semi-Furnished,2,Flat,5454.54545454546,
4500000,1300,3,3,1,Resale,,Furnished,,Flat,3461.53846153846,
8000000,1400,3,3,2,Resale,2,,1,Flat,5714.28571428571,
8500000,1400,3,3,,Resale,,Semi-Furnished,,Flat,6071.42857142857,
3900000,1000,3,2,2,Resale,,Semi-Furnished,,Individual House,3900,
11900000,1890,3,3,,New Property,,Unfurnished,,Individual House,6296.2962962963,
4000000,900,3,2,,Resale,,Unfurnished,,Flat,4444.44444444444,
8920000,1494,2,2,,Resale,,,,Flat,5970.54886211513,
5600000,1625,3,2,3,New Property,,,,Flat,3446.15384615385,
4500000,1125,2,2,3,Resale,1,Semi-Furnished,,Individual House,4000,
6500000,1050,3,2,3,Resale,,Semi-Furnished,,Flat,6190.47619047619,
4890000,1175,2,2,3,Resale,,Semi-Furnished,,Flat,4161.70212765957,
8200000,1220,2,2,3,Resale,1,,2,Flat,6721.31147540984,
5500000,1320,2,2,2,New Property,,,,Flat,4166.66666666667,
13000000,1548,2,2,2,Resale,,Unfurnished,,Individual House,8397.93281653747,
